listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail,is_speculative
2006,0.744619,0.109937,137433890,0.361464,1.76653,0.318081,-3.696282,-0.075121,3388795,-3.808881,-0.081042,-0.072448,-0.224206,0.129393,0.259752,0.088538,4.343761,-0.152724,9386830,0.042902,1.46144,1,0,6.092,0.544918,-0.05217,-0.112822,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2006,0.594244,0.068387,135598581,0.29339,2.408428,0.352584,-2.654944,-0.062924,2153484,-3.824602,-0.081295,-0.071991,-0.277088,-0.006572,-0.013171,-0.004237,-0.246706,-0.064314,9699836,0.007608,1.550917,0,0,6.282,0.746429,-0.013354,0.012198,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
2006,0.650207,0.012481,164643236,0.317838,2.146258,0.36289,-3.32304,0.015413,16185269,0.811751,0.016958,0.009329,0.053353,0.068677,0.129099,0.044933,4.076365,-0.030779,9561663,0.005211,1.52844,0,0,6.246,0.890153,0.214196,0.078336,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2007,3.281316,0.500523,244165974,0.723135,0.382867,0.024959,-6.942647,0.0929,127973631,148.436003,0.116361,0.108753,0.160912,0.336349,3.731071,0.100602,127.102425,-0.007129,4240996,0.016262,3.343359,1,0,5.726,0.73704,0.11871,0.014294,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,3.21032,0.773289,325098157,0.733123,0.364027,0.017279,-9.72141,0.131399,182909230,303.961122,0.166513,0.144344,0.227128,0.45426,7.015912,0.127263,255.29115,0.00394,5634147,0.01301,3.569454,1,0,6.043,0.914197,0.183038,0.026653,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,3.382141,0.787362,373308019,0.748698,0.335652,0.026451,-11.572872,0.115196,209356143,209.110059,0.141412,0.134126,0.188878,0.305495,2.902357,0.080784,119.690985,0.032703,7239788,0.011588,3.781646,1,0,6.229,0.963549,0.148293,-0.016203,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,3.252561,0.669098,480244697,0.690506,0.448212,0.11512,-13.663231,0.123334,237949211,133.387973,0.131405,0.114763,0.190303,0.223432,0.600685,0.082856,80.372984,0.033783,8978233,0.009076,2.696629,1,0,6.168,0.274314,0.286457,0.008138,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,3.081714,0.638665,544383940,0.707992,0.412445,0.104188,-16.042499,0.122439,290834939,110.801391,0.138926,0.125986,0.196225,0.437096,1.225053,0.144071,112.252343,-0.019164,13526394,0.007796,3.033892,1,0,6.092,0.264784,0.133555,-0.000895,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,2.418289,0.330741,663165456,0.65716,0.521699,0.094779,-18.270481,0.103524,337409622,47.173644,0.12068,0.127771,0.183639,0.259977,0.940406,0.10572,32.907477,-0.001851,14997445,0.011007,2.459117,1,0,6.282,0.220416,0.218194,-0.018916,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,1.732172,0.3522,750075941,0.642128,0.557321,0.122909,-20.297395,0.089056,350259825,21.92765,0.092995,0.084284,0.144824,0.166352,0.484364,0.075151,15.488236,0.011016,17243535,0.00922,2.21358,1,0,6.246,0.891529,0.131054,-0.014468,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2021,2.365969,0.827484,107617711,0.451396,1.215347,0.438603,-14.886539,0.033334,13526982,4.361765,0.008011,0.034399,0.017747,0.083401,0.104317,0.101101,5.801491,-0.030668,4215748,0.006453,0.824923,1,0,6.246,0.138003,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2017,1.718303,0.333396,56868845,0.551224,0.814144,0.090911,-3.179664,0.033132,12418329,1.93988,0.031819,0.048325,0.057725,0.331098,1.634444,0.137337,5.964687,-0.112743,739463,0.09457,2.410851,0,0,6.168,0.477756,0.057153,0.005313,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2017,1.52759,0.020199,50419989,0.559876,0.786109,0.08925,-2.76386,-0.059742,13521928,-1.202993,-0.042534,-0.015397,-0.07597,-0.01557,-0.076782,-0.007718,-0.535427,-0.046195,729490,0.090107,2.017502,0,0,6.092,1.0,-0.113399,-0.092873,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2017,1.586025,0.403376,81041373,0.539683,0.852939,0.014807,-1.694601,0.052353,12264808,1.107858,0.03313,0.028299,0.061387,0.173337,5.388585,0.135348,3.12362,-0.048927,583775,0.053448,1.28068,0,0,6.246,1.0,0.072908,-0.008658,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2015,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.092,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2015,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.282,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2015,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.246,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007,2.864736,0.954109,271270330,0.721522,0.385959,0.023203,-34.107154,0.077211,50536910,339.559544,0.106409,0.092024,0.147479,-0.2145,-2.574424,-0.063918,-220.410109,0.131889,1387223,0.005835,3.355863,1,0,6.168,0.787448,0.098554,0.017146,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2009,1.014859,0.050281,33330574,0.360869,1.771092,0.295485,-0.92007,0.018664,1410426,-5.769347,0.015827,-0.036425,0.043859,-0.060408,-0.130662,-0.033066,-6.115258,0.060401,1417447,0.080598,1.826871,0,0,5.913,0.668391,0.076227,0.058017,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
2009,0.895258,0.065822,27916916,0.348344,1.870725,0.258332,-0.55239,-0.104186,-2379147,-13.727252,-0.136488,-0.160578,-0.39182,0.165398,0.417224,0.080669,9.213954,-0.246986,1426302,0.08113,2.050315,0,0,6.043,0.56851,-0.162423,-0.12285,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
2009,0.820095,0.031109,35715374,0.26387,2.789738,0.372462,-0.322897,-0.092181,-276721,-7.329892,-0.102714,-0.061999,-0.389259,-0.062696,-0.123912,-0.040302,-5.456446,-0.059411,1475657,0.046749,1.55567,0,0,6.229,0.424728,0.279345,0.012005,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
2009,0.782608,0.008578,32773847,0.260302,2.841695,0.319189,-0.197525,-0.038389,3324093,1.719629,-0.031594,0.01836,-0.121374,0.072462,0.167926,0.03988,5.020319,-0.105197,1484996,0.025806,1.817004,0,0,6.168,0.563715,-0.08236,0.053792,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2009,1.413793,0.283936,37874014,0.519791,0.92385,0.086075,-1.309565,0.049529,3665803,3.70417,0.052778,0.035826,0.101537,0.174653,0.974385,0.066381,8.671488,-0.021292,1619926,0.022485,2.631078,0,0,6.092,0.0,0.155617,0.087918,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2009,0.3842,0.01076,35940530,0.296427,2.373516,0.076682,-0.145613,-0.42866,655731,-4.009253,-0.354817,-0.143373,-1.196982,-0.019406,-0.178058,-0.014041,-0.381814,-0.403189,1758348,0.001136,1.382135,0,0,6.282,0.290276,-0.05105,-0.478189,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2009,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.246,,-1.0,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,0.992869,0.090873,428316207,0.290445,2.442989,0.309238,-9.936081,0.028477,88219338,3.092456,0.04115,0.058656,0.14168,-0.008725,-0.02002,-0.006203,-0.326393,0.034613,10365689,0.102171,1.406623,1,0,5.726,0.563993,0.164357,-0.004499,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2006,0.740621,0.058449,373477776,0.179577,4.56864,0.345144,-3.576558,-0.158045,62057848,-1.449882,-0.148473,-0.038735,-0.826791,-0.105924,-0.251787,-0.092306,-3.25287,-0.06189,11516484,0.041573,1.147536,1,0,6.229,0.801872,-0.138928,-0.058087,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
2006,0.883144,0.037558,432084800,0.187295,4.339175,0.358345,-3.743552,0.003274,88422529,1.223339,0.004133,0.030514,0.022069,0.061431,0.139321,0.057172,2.001512,-0.047066,13704925,0.030362,1.074494,0,0,6.168,0.667377,0.156922,0.161318,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2006,0.902617,0.042539,380498821,0.234275,3.268492,0.288591,-3.58805,-0.025607,89348393,0.244159,-0.030888,0.007145,-0.131843,-0.008585,-0.022778,-0.006606,-0.224624,-0.018906,14388100,0.032568,1.299443,0,0,6.092,0.759855,-0.119389,-0.02888,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2006,1.082886,0.108521,352970038,0.202553,3.936982,0.487689,-2.126486,-0.394458,18523229,-5.409331,-0.217162,-0.173832,-1.072123,-0.113531,-0.18564,-0.151626,-2.817279,-0.144992,14014209,0.041904,0.748753,0,0,6.282,0.459144,-0.072349,-0.368851,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2006,0.92054,0.034646,382668693,0.183637,4.445532,0.436878,-1.89777,-0.136385,26890968,-4.236935,-0.085296,-0.092668,-0.464483,-0.136245,-0.254591,-0.182845,-5.085392,0.028261,12464113,0.049741,0.745139,0,0,6.246,0.664789,0.084139,0.258073,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
2006,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.092,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2006,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.282,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2006,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.246,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2013,1.336268,0.195663,263925022,0.395655,1.527455,0.022734,-21.911372,0.171174,69943009,171.58761,0.059234,0.058476,0.14971,0.107318,2.852912,0.244735,190.312539,-0.019494,763596,0.072608,0.438509,1,0,6.043,0.0,,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2013,1.477919,0.152419,356236026,0.429859,1.326342,0.0,-32.598371,0.19216,117006838,35.8945,0.088602,0.085782,0.206119,0.159609,,0.277055,38.077809,-0.027884,8316448,0.043618,0.576091,1,0,6.092,,0.17526,-0.001038,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2013,1.726507,0.257238,422038864,0.475472,1.103174,0.0,-43.028221,0.20722,111641077,141.114365,0.070727,0.063899,0.148752,0.212677,,0.421715,246.357674,-0.05674,8053562,0.032605,0.504316,1,0,6.282,,0.184717,0.015059,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2013,1.646279,0.287137,490393910,0.452241,1.211212,0.0,-43.508207,0.218424,124160713,104.808232,0.073527,0.067039,0.162585,0.165663,,0.358406,141.868321,-0.035441,4530776,0.02498,0.462221,1,0,6.246,,0.161964,0.011205,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2018,10.339171,7.134902,65533033,0.907973,0.101354,0.0,-24.609316,0.238652,26176630,726.83703,0.27154,0.246024,0.299062,1.957296,,0.198969,532.147011,0.035924,370206,0.00221,9.837173,1,0,6.092,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2018,4.014638,2.061188,118422273,0.757088,0.32085,0.0,-37.046939,0.25121,40715514,1762.47861,0.247037,0.250139,0.326299,0.452324,,0.139864,774.179985,0.087471,538405,0.003221,3.234021,0,0,6.282,,0.807062,0.012558,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2018,4.726629,3.050854,145632283,0.783502,0.276321,0.0,-47.143597,0.260922,77365097,743.295562,0.404397,0.370927,0.516141,1.714548,,0.303605,743.833574,-0.052185,976116,0.002581,5.647297,1,0,6.246,,0.229771,0.009713,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2011,1.114856,0.155816,154764487,0.544603,0.836201,0.279123,-12.447527,0.031533,25111195,2.84098,0.02936,0.037271,0.053911,0.136666,0.222975,0.075027,4.744092,-0.03608,7077941,0.009749,1.821567,1,0,5.726,0.840086,0.077405,-0.033205,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,1.107841,0.174805,180814312,0.512141,0.952589,0.33411,-13.326568,0.054672,30930689,6.999542,0.056302,0.055651,0.109935,0.103748,0.151491,0.06367,6.36611,-0.007153,7438289,0.008665,1.629482,1,0,5.913,0.734395,0.168319,0.023139,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,1.164311,0.100489,201973938,0.487191,1.052584,0.375262,-13.79531,0.034977,33376118,5.872099,0.044618,0.045024,0.091581,0.027331,0.037349,0.018112,1.827953,0.013051,7761465,0.007542,1.509014,1,0,6.043,0.716084,0.117024,-0.019694,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,1.29766,0.24126,219920722,0.497833,1.008706,0.302932,-14.351562,0.048732,33382043,5.553796,0.043063,0.049092,0.086501,0.228236,0.378344,0.164489,12.966033,-0.080657,8528840,0.006539,1.387544,1,0,6.229,0.605177,0.088857,0.013754,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,1.090466,0.150472,239055868,0.498701,1.005208,0.257343,-15.716401,0.066258,39316985,7.309042,0.065503,0.059154,0.131347,0.062316,0.121391,0.041016,3.859874,0.019225,8994488,0.0064,1.519328,1,0,6.168,0.99086,0.087009,0.017526,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,1.404296,0.109318,248318385,0.579117,0.726766,0.283758,-17.783409,0.066895,39255871,5.602858,0.057036,0.059947,0.098488,0.033613,0.049856,0.01887,1.322232,0.036006,9124385,0.003292,1.781323,1,0,6.092,0.924211,0.038746,0.000637,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,1.698486,0.177366,283345311,0.529448,0.88876,0.335451,-18.080294,0.015128,31508790,2.351908,0.025141,0.026061,0.047486,0.093415,0.131037,0.08122,3.966979,-0.035769,9339372,0.002826,1.150145,1,0,6.282,0.663846,0.141057,-0.051766,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,1.708616,0.183915,319566575,0.56827,0.759727,0.279022,-21.715569,0.052099,37997773,2.14747,0.033814,0.037446,0.059503,0.151171,0.233907,0.116856,3.742845,-0.036167,10664781,0.002665,1.293651,1,0,6.246,0.606913,0.127834,0.036971,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2006,1.371275,0.485095,101188791,0.403248,1.479865,0.307307,-7.449469,0.008823,16793794,1.655449,0.017198,0.02583,0.042648,0.046793,0.090865,0.029812,1.789622,-0.01966,1968681,0.016111,1.569569,1,0,5.726,0.579881,-0.031732,-0.021265,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.891737,0.511435,98294411,0.424032,1.35831,0.359706,-7.630839,0.009522,15378121,1.25629,0.011926,0.015757,0.028125,0.024741,0.039616,0.014441,1.136145,-0.004853,1887079,0.016373,1.713311,1,0,5.913,0.343722,-0.028604,0.0007,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.53242,0.378497,97376932,0.444322,1.25062,0.258279,-7.959402,0.019591,17196116,1.48756,0.027093,0.015606,0.060976,0.130674,0.281141,0.066832,6.921494,-0.051327,1891557,0.019071,1.955254,1,0,6.043,0.364328,-0.009334,0.010069,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.127859,0.260479,97244600,0.407525,1.453837,0.258447,-7.206251,-0.03074,17105046,-3.585729,-0.035984,-0.036493,-0.0883,0.04167,0.095525,0.024702,2.425794,-0.055411,1931095,0.019009,1.686896,1,0,6.229,0.531859,-0.001359,-0.050331,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.049238,0.131713,100355064,0.369139,1.709004,0.392518,-6.671049,-0.026876,16026499,-2.382539,-0.024904,-0.026204,-0.067464,-0.070882,-0.113923,-0.047849,-4.065786,0.0196,1762474,0.022572,1.481387,1,0,6.168,0.593408,0.031986,0.003864,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.500986,0.154602,96723157,0.45718,1.187324,0.310561,-8.156772,0.023758,20084832,2.829505,0.035544,0.038568,0.077746,0.092694,0.162018,0.051024,3.691422,-0.026888,2609556,0.025158,1.816666,1,0,6.092,0.319757,-0.036191,0.050634,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.127646,0.077753,96091134,0.470423,1.125746,0.170574,-8.360458,0.023861,19706602,3.532114,0.027796,0.033305,0.059086,0.096418,0.299346,0.05761,5.415186,-0.029912,2609954,0.024668,1.67364,1,0,6.282,0.494795,-0.006534,0.000103,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.424014,0.38922,126846594,0.582226,0.717545,0.047465,-7.509246,0.024883,22107965,1.858566,0.018347,0.019624,0.031512,0.103243,0.908708,0.060371,4.085016,-0.025355,2549836,0.020686,1.71015,1,0,6.246,0.33218,0.320066,0.001021,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2011,1.321407,0.204434,133973844,0.327524,2.053212,0.130479,-10.251189,0.044728,26584302,15.919708,0.051311,0.050404,0.156665,0.067261,0.346654,0.039939,14.285977,0.005424,1441116,0.021719,1.684103,1,0,6.043,0.539861,0.296808,-0.024069,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2011,1.404001,0.225072,130234776,0.385921,1.591207,0.100261,-11.887249,0.03621,29978062,28.702266,0.06399,0.080331,0.165812,0.067208,0.411639,0.026026,14.746233,0.016149,1477143,0.022015,2.582344,1,0,6.229,0.531196,-0.027909,-0.008518,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2011,1.989182,0.750438,171513401,0.5992,0.668892,0.020054,-20.0812,-0.006181,21400997,6.690512,0.016188,0.013075,0.027016,-0.136992,-2.737895,-0.04875,-28.095736,0.047944,1343856,0.016307,2.810112,1,0,6.168,0.433146,0.316955,-0.042391,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2011,1.946936,0.457371,166636026,0.578596,0.728322,0.008523,-18.777423,-0.025465,13936267,-104.899545,-0.02473,-0.041347,-0.042741,-0.204164,-10.09444,-0.080895,-218.276488,0.058952,2187486,0.014728,2.523806,1,0,6.092,0.049589,-0.028437,-0.019284,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2011,1.827796,0.444725,143057105,0.586174,0.705977,0.006624,-16.201313,-0.09879,3338131,-274.508434,-0.092441,-0.083615,-0.157703,-0.057972,-3.621693,-0.025636,-78.760757,-0.068459,1800697,0.013844,2.261391,0,0,6.282,0.208652,-0.1415,-0.073325,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
2011,2.32531,0.516691,124699630,0.690341,0.44856,0.001725,-16.658511,0.011471,13227207,7.928723,0.021333,0.001797,0.030902,-0.132056,-23.703367,-0.035793,-180.466379,0.053997,1517935,0.00509,3.689428,0,0,6.246,0.302834,-0.128323,0.11026,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2006,0.651961,0.176057,74396583,0.330742,2.023503,0.117647,-1.218051,0.02437,15320679,1.890996,0.012121,0.058738,0.036649,0.108243,0.615766,0.075377,2.332182,-0.049022,480418,0.015641,1.436017,0,0,6.229,0.855287,0.745737,0.000157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2006,1.475597,0.092824,45580695,0.558254,0.791299,0.170632,-0.820712,-0.619163,2736815,-3.337348,-0.397727,-0.17689,-0.712449,-0.42376,-1.097066,-0.27766,-3.531761,-0.230236,514833,0.022509,1.526183,0,0,6.168,0.862866,-0.387328,-0.643533,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,1.98136,0.392273,42734247,0.666229,0.500984,0.117584,-0.736312,-0.540238,2566585,-14.078457,-0.222758,-0.121045,-0.334357,0.121324,0.344387,0.098208,4.709788,-0.263253,650055,0.012063,1.23538,0,0,6.092,0.830871,-0.062449,0.078925,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,0.939613,0.602848,135740119,0.558725,0.789788,0.061224,-3.060684,1.977108,2897108,-3.393991,0.357547,-0.065629,0.639933,-0.184319,-1.328486,-0.532602,-4.206254,0.383265,849735,0.007436,0.346072,0,0,6.282,0.368207,2.176378,2.517346,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
2006,2.186721,1.208151,97329145,0.741924,0.347847,0.080103,-1.215454,-1.2788,6817009,-1.771406,-0.479851,-0.038472,-0.646765,-0.167277,-0.538935,-0.136996,-1.987732,-0.359807,1136656,0.010096,1.221041,0,0,6.246,0.392491,-0.282974,-3.255909,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
2007,1.03601,0.081279,204634248,0.367874,1.718323,0.105951,-8.409949,0.006192,15677666,6.255585,0.020935,0.02324,0.056908,0.172113,1.026861,0.049777,29.284583,-0.095263,12793044,0.010543,3.457706,0,0,5.726,0.737401,0.386807,-0.007216,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2007,0.994584,0.054585,180285966,0.42774,1.337871,0.19096,-8.639431,0.008542,15867746,4.535247,0.031559,0.024745,0.073781,-0.067191,-0.201355,-0.015199,-7.047219,0.060061,13112730,0.011549,4.420817,0,0,5.913,0.81915,-0.118984,0.00235,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2007,1.053075,0.085692,149291311,0.49449,1.022286,0.183755,-8.227882,-0.002105,18361321,6.570507,0.011089,0.050456,0.022425,0.16606,0.456831,0.031486,10.931515,-0.089558,10283560,0.011595,5.274022,1,0,6.043,1.0,-0.171919,-0.010647,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2007,0.980834,0.169037,125821571,0.42032,1.379141,0.247489,-5.610662,-0.067443,1545495,-9.759892,-0.141953,-0.104287,-0.337725,0.156939,0.36759,0.04209,8.51405,-0.236749,10022038,0.012474,3.728695,1,0,6.229,0.736162,-0.157208,-0.065337,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2007,1.015058,0.124478,133825838,0.436275,1.292132,0.208573,-6.298109,0.004,15994392,4.265537,0.031799,0.043613,0.072888,0.12225,0.330413,0.032099,6.740189,-0.060327,6974854,0.020284,3.808525,0,0,6.168,0.730651,0.063616,0.071443,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2007,3.427547,1.086126,179847175,0.635639,0.57322,0.180176,-15.290143,0.05974,35181767,11.410924,0.077352,0.072031,0.121692,0.258267,0.522282,0.081931,14.907509,-0.025488,8953247,0.033287,3.152262,0,0,5.913,0.055079,0.028158,0.003712,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,1.802254,0.911705,193429752,0.642195,0.55716,0.042473,-16.701114,0.053817,40979925,15.017979,0.091005,0.085754,0.141709,0.407234,3.430664,0.123427,25.518202,-0.082177,11727571,0.029432,3.299397,0,0,6.043,0.147625,0.075523,-0.005922,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,3.167467,1.285337,202562435,0.726751,0.375988,0.124378,-19.211448,0.030533,42510143,12.732283,0.026174,0.067273,0.036016,0.223682,0.491415,0.063694,11.568008,-0.031821,14367473,0.025804,3.511854,1,0,6.229,0.147583,0.047214,-0.023284,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,1.701259,0.369534,288617906,0.663832,0.506404,0.101975,-24.211693,0.082777,62718128,12.093349,0.081448,0.073334,0.122694,0.236291,0.778947,0.080147,13.099179,0.002607,14216811,0.052653,2.948214,1,0,6.168,0.227864,0.424834,0.052244,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,2.833996,0.92885,239272792,0.761816,0.312653,0.143073,-21.698785,-0.001644,38218746,-3.762949,-0.013778,-0.023426,-0.018086,0.365659,0.608739,0.077711,13.989935,-0.088936,16540800,0.045438,4.705355,1,0,6.092,0.317445,-0.17097,-0.084421,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,2.797306,0.928613,283213351,0.666272,0.500888,0.200726,-22.497664,0.002226,44282225,2.231112,-0.013301,0.007295,-0.019963,0.142208,0.236437,0.047506,14.515211,-0.045235,15779764,0.031808,2.9935,0,0,6.282,0.087263,0.183642,0.00387,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,1.906181,0.744338,365924892,0.641657,0.558465,0.126629,-28.238437,0.085303,84948075,29.774817,0.111474,0.101431,0.173729,0.383494,1.085236,0.125644,40.340034,-0.044123,17822024,0.004913,3.052218,0,0,6.246,0.314681,0.292047,0.083077,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2007,1.093667,0.348965,200692995,0.505497,0.978253,0.296129,-13.755412,0.08872,37948652,14.162446,0.114379,0.097921,0.22627,0.188805,0.315285,0.09487,13.503491,-0.006052,10097854,0.004192,1.99015,1,0,6.246,0.809621,0.243703,0.031767,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2012,8.605443,1.684636,138071543,0.875691,0.141956,1.2e-05,-19.597612,0.062259,7166386,1000000.0,0.053454,0.02277,0.061042,0.585063,5855.257143,0.105483,1000000.0,-0.029802,292149,0.0,5.54653,1,0,5.726,1.0,-0.001036,-0.005629,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2012,4.070782,0.833791,156340051,0.858747,0.164487,2.8e-05,-21.871651,0.008665,4634885,1000000.0,0.004728,0.007575,0.005506,0.030754,154.561903,0.013136,1000000.0,-0.001479,257786,0.0,2.341135,1,0,6.168,1.0,-0.005764,-0.1142,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2012,5.394798,1.5686,162249970,0.854724,0.169969,0.0,-22.625019,0.095392,4992648,1000000.0,0.043024,0.010367,0.050336,-0.110648,,-0.048564,1000000.0,0.047649,232561,0.0,2.278411,1,0,6.092,,0.037802,0.086727,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2012,3.870522,1.465388,171433639,0.834258,0.198671,0.0,-23.364533,0.086597,7570901,1000000.0,0.049448,0.026794,0.059272,0.538478,,0.203019,1000000.0,-0.05118,262004,0.0,2.652357,1,0,6.282,,0.056602,-0.008795,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2012,4.208542,0.806225,183894085,0.842168,0.187411,0.0,-25.383261,0.120062,12020046,1000000.0,0.091725,0.047994,0.108915,-0.114685,,-0.030499,1000000.0,0.089357,255315,0.0,3.760279,1,0,6.246,,0.072684,0.033465,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
