market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail
KOSDAQ,025320,(주)시노펙스,2025,2026,other,manufacturing,1995,1.5807275791757147,0.7334451012991822,259491410,0.6617474428151591,0.5111505316074526,0.14782860056909014,-2.876262662858977,0.027384728166196144,49512863,4.499461424980295,0.03584864716716442,0.02604592961285308,0.05417270222406851,0.2534687609432778,0.5799720502357493,0.08506570552377027,14.811062024669265,-0.058135797250475456,16171122,0.004337430668706914,2.9796821102300735,0,0,5.803,0.8854569568521082,0.10227783761661954,-0.09010553960570772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,025440,(주)디에이치오토웨어,2025,2026,other,manufacturing,1995,0.8731191051826334,0.07168148178627749,350053382,0.15108260545244495,5.618895649868587,0.4809704823820271,-1.1683333325133458,-0.04744549062770415,17452670,-0.6918610706396049,-0.06609533342546023,-0.014042906747291474,-0.43747811488639254,0.03433976663681078,0.06061000891014721,0.02064183296762166,1.4362321847182096,-0.09615697128159727,7459387,0.0037133050752813468,1.663600644897932,0,0,5.803,0.3201141797922499,0.28017236450137284,-0.040989363614536076,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,025550,한국선재(주),2025,2026,other,manufacturing,1995,1.0950494848930987,0.2103347620002912,335340384,0.44578404848489706,1.243238634039817,0.3583228228187393,-10.182521802415282,0.016824173614106173,27472666,2.470048224515942,0.014718143818908491,0.024377242915067456,0.03301630883592986,-0.015793017836493634,-0.024426974365445213,-0.013378044590853594,-0.8868802726679398,0.019760155102583766,3652164,0.003678477328874294,1.1805176555691201,0,0,5.803,0.7356850604825913,0.19156568602612006,0.014662505501840188,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,025770,한국정보통신(주),2025,2026,other,it_services,1998,2.394253699571958,1.320583572418335,512488259,0.6552599871366028,0.5261118023852855,0.0019512642142305156,-16.304267381868183,0.043729295551182185,63324913,53.72094503826405,0.09411901863687379,0.08825248423886331,0.14363614517065373,0.5860336239930527,103.537613,0.12380000767089898,122.97899307885731,-0.13066739934816732,13768866,0.01078381192728944,4.733712339912953,0,0,5.803,1.0,0.10721642884628842,-0.01132230378550824,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,025870,신라에스지(주),2025,2026,other,wholesale_retail,1995,0.869879537882294,0.034497383588586866,45148124,0.312701675046343,2.197936250265089,0.3217630925262808,-6.058947,-0.047653697959869956,6292045,-1.5018406140272944,-0.054077662230218024,-0.03444643679989893,-0.1729369125451714,-0.06764242264261584,-0.1444868176498933,-0.02996925743817163,-2.0269544694280386,-0.02743341007923164,1503438,0.025419439354778063,2.257060348664501,0,0,5.803,0.7934879878846286,-0.015600362753802235,-0.04907040799026503,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,025880,(주)케이씨피드,2025,2026,other,manufacturing,1995,2.5729759200374698,0.3838380949739728,100350220,0.8074880254373135,0.23840845746093553,0.13091288688754246,-8.695176998991018,0.08682291080098435,26874632,10.812980598958449,0.11733395302969939,0.12139270845644384,0.14530735977930387,0.7252101198330999,1.0664468217085656,0.11505236601952866,12.43581998404032,-0.034255360875143075,4537505,0.03548159635325164,6.303304703094978,1,0,5.803,0.8020877760504439,-0.028587028673105256,0.018747939962859825,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,025900,동화기업(주),2025,2026,other,manufacturing,1995,0.31514245553835796,0.053111564905362195,2270110569,0.38772284003229096,1.579161959911148,0.34163935695063496,-81.94560464222774,-0.06736989391019658,131319380,-0.27378247493314695,-0.035440836714592645,-0.006076693438803156,-0.09140765788169973,0.0011051020035836852,0.0019805350363266633,0.001851604965796452,0.030485178560604956,-0.025295489472698014,54880184,0.023507372604986098,0.5968346510176564,1,0,5.803,0.5832764172979903,-0.05301633517065664,-0.04968085880641221,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,025950,동신건설(주),2025,2026,other,construction,1995,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
KOSDAQ,025980,(주)아난티,2025,2026,other,it_services,1996,0.8357223342977901,0.42592220217606563,1610359434,0.4510557746699921,1.2170207237267594,0.37966160230536455,-73.34650378087758,-0.14742027202646146,98883425,0.23530924177941118,-0.02331598847267038,0.005164369409966148,-0.05169202963808447,0.040821352447426344,0.059022681145806895,0.13982975739957476,1.0210271592684397,-0.0460337216865089,35015226,0.0034180276053824145,0.2919360886165028,0,0,5.803,0.1889132789471249,-0.007422817094761277,-0.033907334104189654,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,026040,(주)제이에스티나,2025,2026,other,manufacturing,1999,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,026150,(주)특수건설,2025,2026,other,construction,1997,1.1523824107852043,0.4258140899297365,195070766,0.45086104803628035,1.2179782537335784,0.14978420702977094,-9.024865595840772,-0.12218025035663872,-20565575,-10.89861375008653,-0.08271594627356925,-0.16222366707679817,-0.18346217007177162,0.1802676873048071,0.660897506102294,0.12958183219678068,6.6505442058087425,-0.19232969536809016,9884293,0.0028592085397357797,1.3911493937750146,1,0,5.803,0.4544555987093118,-0.10666962546367807,-0.1475493533468814,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
KOSDAQ,026910,광진실업(주),2025,2026,other,manufacturing,1996,0.7549738792929604,0.04244141468432447,92888939,0.21592086437761981,3.631326452161028,0.49475212543874575,-5.262416465092143,-0.08547826435619074,2199224,-1.493684720476907,-0.0681819608252819,-0.04577280186180187,-0.31577291533086765,-0.015112310091075002,-0.02394986617925452,-0.019347846046015207,-0.3866715334467588,-0.04050040877310484,2859142,0.00048082151094437626,0.7810848843397461,0,0,5.803,0.36925821964009836,-0.014462736218389319,-0.1357811917599743,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,027040,서울전자통신(주),2025,2026,other,manufacturing,1999,1.1940608027720625,0.5656901818616941,39471480,0.2216720274993489,3.511169210728157,0.34444208831287804,-0.25734553739571786,-0.15835571573435084,5621753,-1.0169389127346449,-0.1295349198965937,-0.040768575183904934,-0.5843539275471921,-0.08695996498637872,-0.19650146638933264,-0.07920611227292819,-1.6883066901248236,-0.06763508740994764,1129770,0.006965966312892246,1.0978946256916677,0,0,5.803,0.9546013247336149,-0.43143964412193075,-0.08176529628328791,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,027050,(주)코리아나화장품,2025,2026,other,manufacturing,1999,3.2102137109114484,0.8088350388767563,98970738,0.8460139096871239,0.18201367454327133,0.010103996597458937,-3.18653105,-0.10514188775569619,26014714,-24.939465141092874,-0.08216196185179503,-0.04439932538443838,-0.0971165614548589,-0.10194914501318166,-1.553717,-0.02108817082607747,-8.818117323889306,-0.0625724443926042,2483433,0.017999653594580653,4.834423329268185,0,0,5.803,1.0,-0.08172983329248143,-0.11464959029782162,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,027580,(주)상보,2025,2026,other,manufacturing,2007,1.4746386175705692,0.1320056272021133,94303202,0.4593809126438782,1.176842730022658,0.36006200510561664,-0.46401331637301524,-0.2605971770079791,6476121,-6.277341960725727,-0.13650197158734864,-0.09445953913632753,-0.2971433244836793,-0.14077824278402282,-0.2113730525695774,-0.1432418357203806,-5.057744428299012,-0.06235336526537031,2056817,0.006703696020841371,0.9828011633335465,0,0,5.803,0.9799734943307319,-0.10545577468025137,-0.057286701775421583,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,027710,(주)팜스토리,2025,2026,other,manufacturing,1996,0.978144941883581,0.09350794382354201,969038634,0.3489662115989485,1.8656069433945812,0.4389326772703265,-4.880191318767137,0.021065940328824057,163293527,1.5558879153858907,0.03306323594937289,0.036086339360541946,0.09474623860538972,0.12267169234025456,0.1819491247813099,0.05315841503984157,3.443367400648516,-0.048214655598550676,13051700,0.000742718581847584,2.307662714328741,1,0,5.803,0.9527606234673036,-0.029022649508480852,0.01751483291063864,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,028080,(주)휴맥스홀딩스,2025,2026,other,it_services,1997,0.5236237761149909,0.08991779960259673,495072957,0.18707229447800358,4.345526994204812,0.15740760608743976,-13.726995002029815,-0.20882072306636362,400728418,-2.258890003120426,-0.17473234152032263,-0.05788918702743846,-0.934036448357499,0.042361331729083546,0.21877405457936056,0.04254422255623508,1.3437521207115517,-0.2034630968542279,8318705,0.004905028573394688,0.9957011594956333,0,0,5.803,0.39619755860291433,-0.2599474681989486,-0.0945006247189851,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,028300,에이치엘비(주),2025,2026,other,manufacturing,1996,0.3574657720295562,0.11788269241475911,930177639,0.5315261819575948,0.8813748672116775,0.09345208523121679,-6.449262787605254,-2.796815456778119,27711545,-8.383832048133533,-0.25859573044412865,-0.11204025191579563,-0.48651550802582927,-0.2124729386123728,-1.0651234644593903,-1.0999785987297952,-7.448304816957172,-0.15354822564166154,4924584,0.2750203716733294,0.1931609750023562,0,0,5.803,0.3301985780258939,0.04817627969570871,-1.2111178979102333,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,029480,(주)광무,2025,2026,other,manufacturing,1996,16.66747191625176,1.8478113605267938,231440996,0.9329685999104498,0.07184743419658948,0.0,-5.786340197737042,-3.842140058869395,1758292,-2.1986039926185486,-0.15011094231550923,-0.018269680277386985,-0.16089602836571082,-1.0081308825798736,,-2.06549418279095,-8.132260364112087,-0.05812622323834106,26207,0.007823618249551604,0.48808216986487013,0,0,5.803,,-0.18007480963258735,-19.802610806950256,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,030350,(주)드래곤플라이,2025,2026,other,it_services,1997,0.5448620412108955,0.07503394193862464,13268730,0.4178424762580895,1.393246575409177,0.2979724510182964,0.2888390772751294,-0.5576623606931675,15879336,-3.149538945875128,-0.6605862806764475,-0.1465727315274333,-1.5809457348429603,-0.1931749039289574,-0.3774115287997418,-0.09396979823337702,-2.4164904177827298,-0.5549234930547234,352119,0.005677860654335419,2.0557126604571536,0,0,5.803,0.9993120396103311,-0.42997351249658894,-0.0035754119893136593,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,030520,(주)한글과컴퓨터,2025,2026,other,it_services,1996,2.085665614767814,0.8402353062760026,728546531,0.6814946237112753,0.4673630065549334,0.03355997037888579,-35.87157018653504,0.07521997867846286,198116098,16.86241031316902,0.03844583675603282,0.04995868410771419,0.05641399861185248,0.30050112437410953,2.8519460122699387,0.21340842722377762,32.305132817816954,-0.06197592889231669,12401522,0.12142012244376468,1.4081033644421526,1,0,5.803,0.09243353783231084,0.06834500754061894,0.029296960434056524,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,030530,(주)원익홀딩스,2025,2026,other,manufacturing,1996,0.5092895698282299,0.17854426035989712,1969723238,0.660622773238562,0.5137231730680419,0.223531148694302,-32.69440770733756,0.08094339101237712,158175122,-0.021569420866693258,0.03372321182921435,-0.00021227550750964943,0.051047607190247944,0.17664867217538646,0.2681976848141309,0.18954663954026577,6.091604111542532,-0.034349451077552856,47686440,0.012169556381098044,0.9319535951881681,1,0,5.803,0.8422411129016651,0.04214207272779232,0.1755451387147312,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,031310,(주)아이즈비전,2025,2026,other,it_services,1997,1.5593596287361458,0.5234744918404978,283990903,0.7223382750397466,0.38439293344411885,0.0584167902026073,-14.56722872479363,0.0452924501827251,42200218,1.1298329216697396,0.031315577034522125,0.011893447868645286,0.04335306340066084,0.11976270396947349,0.5692459184499522,0.048584649388154356,3.158959570442643,-0.0022533292201968877,3503634,0.0171653174397632,2.4650317636885815,0,0,5.803,1.0,0.18226937698336204,0.049984897383297686,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,031330,(주)에스에이엠티,2025,2026,other,wholesale_retail,2000,1.4353943311034945,0.11207064807515776,1376246123,0.35317758784342096,1.831436745763561,0.33553840136776175,-8.721665192527295,0.020185653181843958,162244864,7.207636039758714,0.07145924508446372,0.08276209400082721,0.2023323323566747,-0.13508926778255653,-0.2604136089562193,-0.03201162613102679,-7.609695608221948,0.14247741862666813,2176014,0.004668333587014944,4.2200064198432985,1,0,5.803,1.0,0.6521278065758488,0.001371836601443261,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,031510,(주)오스템,2025,2026,other,manufacturing,1997,1.666471917163911,0.4482668585831424,131602601,0.5037255152730606,0.9852081534085441,0.27016183365555213,-3.7351134285714287,0.006244509761374146,27961912,3.0246244822959807,0.013792067833066612,0.031519825356643216,0.02738012551456755,0.14737516014335897,0.2707211846768296,0.07487612350696743,7.018331826401447,-0.06703893337184118,3122442,0.004546194341554085,1.9682530724182765,1,0,5.803,0.9142149969061146,0.09843147002723965,0.31152453270554026,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,031860,디에이치엑스컴퍼니(주),2025,2026,other,wholesale_retail,1997,0.521181258633454,0.0399853696450299,40724378,0.4974164614619774,1.0103878782301958,0.04961146367907694,-1.1339503400082085,-2.3672127939248497,3235184,-8.823464806057643,-0.8427028646085153,-0.19233995421612088,-1.694159582358196,-0.4329545863732688,-4.385999576320682,-0.6106474314469656,-9.982062275130726,-0.6259280375012726,1104745,7.152963760428705e-05,0.709009100959218,0,0,5.803,0.826766633867816,-0.2748098463611557,-0.45311726534711205,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,031980,피에스케이홀딩스(주),2025,2026,other,manufacturing,1997,5.5577000998037525,3.778777163702445,584879159,0.8657817674094966,0.1550254782935628,0.018771855401330858,-45.96859402823323,0.4412935735949266,130580073,177.93212240801702,0.18341078725289303,0.12549757308073273,0.21184413227097168,1.0371435828437658,7.415547139895587,0.3918737372664624,197.3646787322858,0.01755519040472427,5176772,0.016601280539045502,2.6466269214120346,1,0,5.803,0.0,0.13886229809964853,-0.0033306062995687724,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032080,(주)아즈텍더블유비이,2025,2026,other,manufacturing,2000,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032190,(주)다우데이타,2025,2026,other,wholesale_retail,1999,0.9864180362404951,0.03829580761148457,83638241038,0.0922053635787988,9.845356074599707,0.3786274852147136,-401.7098915926893,0.06645720907225722,2718715245,50.08090817737653,0.020610805614823837,0.019128577623638857,0.22353152587712344,-0.08604998447001927,-0.20631284683866247,-0.3619252677398652,-204.51629992288844,0.0924594279007678,102201291,0.0018000816986526163,0.237756222458245,1,0,5.803,0.8774328297696612,0.44810315443056364,-0.004892105854008552,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,032280,(주)삼일,2025,2026,other,transport_storage,1997,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
KOSDAQ,032300,(주)한국파마,2025,2026,other,manufacturing,2020,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032500,(주)케이엠더블유,2025,2026,other,manufacturing,2000,0.8600025660350965,0.37703180589148033,247065549,0.5319395339898239,0.8799129151004786,0.24004202625595525,-5.421870500714511,-0.2772090664731994,13002588,-4.219838174790332,-0.12288851733027335,-0.09619154955513445,-0.23101971084672987,-0.147361378969315,-0.28734149927035346,-0.1747472136732855,-3.0258299228374756,-0.04044246168857804,8272650,0.030244763101309604,0.8432831395230589,0,0,5.803,0.9329479767811464,-0.08168078614863475,0.16470258386950243,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032540,티제이미디어(주),2025,2026,other,manufacturing,1997,1.5897117892370187,0.38611990905925386,127346226,0.6579763345322852,0.519811500075969,0.12148612868982862,-11.028875772434054,0.042220975389214245,30190641,4.115750789204236,0.028338554768007024,0.02582014483884273,0.04306926143194976,0.0875342663989281,0.24643793468986736,0.040372737533292145,4.772266073855998,0.0013705785046193675,2519218,0.032115981199160155,2.1681528612407233,1,0,5.803,0.9954236367867207,0.021048314070587822,-0.008345215028727322,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032580,(주)피델릭스,2025,2026,other,manufacturing,1997,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032620,(주)유비케어,2025,2026,other,it_services,1997,1.8334944784698468,0.28288238569587626,227700115,0.6978004249141464,0.43307450711718126,0.022683971854823175,-5.088043789372368,0.19130052821686816,101943133,4.532043747202239,0.1712240768960525,0.03303611418905081,0.2453768596044048,0.2416571984446994,3.219396636259635,0.08411216182383228,10.018408142141656,0.09306415589645178,6261968,0.07023112834176654,2.8730351616789425,1,0,5.803,0.5175074533270424,0.422560117738188,0.1995148706475374,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,032680,(주)소프트센,2025,2026,other,it_services,1997,2.578396785468473,2.060364403400683,93429974,0.7111798832353309,0.4061140286392229,0.0428128129415941,-2.1347069481114156,-0.018012779057172964,4553523,-0.12183684422714572,0.005200793484112497,-0.0026167726430064084,0.007312908599794496,0.10358726136308764,0.6988115,0.050994618598291706,1.3929850562551984,-0.04048602218384434,522519,0.014850908553180161,2.0313371138059217,0,0,5.803,1.0,-0.035888525609080145,0.028682269653100226,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,032750,(주)삼진,2025,2026,other,manufacturing,1997,4.946915456320188,1.4496317205671427,128247102,0.861170352215834,0.16121044486076125,0.0,-23.458223906176883,0.026228874180211578,22366248,1000000.0,0.04222657600481296,0.045405220930450345,0.04903394072515604,0.4466364993885535,,0.05361360276669906,1000000.0,-0.031671592859852694,4340521,0.005343793265597534,8.330656332351015,1,0,5.803,,0.016509808063076174,-0.03060068495458684,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032790,(주)엠젠솔루션,2025,2026,other,wholesale_retail,1997,1.2684871720324589,0.5416852994756406,59847229,0.5628826524282352,0.776569229280867,0.1169644796754082,-0.3117923656545654,-0.5711616552003945,4377574,-4.016768349300863,-0.2655436227465101,-0.17167160738553158,-0.47175662920321676,-0.10642962979499211,-0.3977467142857143,-0.0973808982515538,-1.0885262501490542,-0.2263415236819068,3613520,0.05605175136847188,1.0929210112651013,0,0,5.803,0.8571428571428571,-0.16208273901107437,-0.6381886846850449,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,032820,(주)우리기술,2025,2026,other,manufacturing,2000,1.0343453777408291,0.10230401739619582,338455309,0.36753479319776305,1.7208308397129632,0.3630714240029841,-0.49192248183717135,-0.04710670101397945,17648879,-0.9794086718348781,-0.02161039228963609,-0.016211041322445323,-0.05879822179993711,-0.08805003608150261,-0.1533818984299196,-0.21630816042091736,-3.364489749944083,0.04356095356743244,5072681,0.039991622645812894,0.4070583186051081,0,0,5.803,0.2752085063105853,0.2749804869265657,0.014669868408261351,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032850,(주)비트컴퓨터,2025,2026,other,it_services,1997,4.157874302015439,0.9870779772550763,82751602,0.8918391090483058,0.12127847932920796,0.0,-7.879240781038945,0.20373959350434462,13395943,316.4152135183286,0.10728615259919681,0.0708259279379268,0.12029765403950875,0.7878887483999474,,0.19598342241997474,380.71521891702207,0.003372587276316415,1090934,0.018292963077621145,4.0201805778836395,1,0,5.803,,0.03960576299542977,0.0022758258324723224,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,032860,더라미(주),2025,2026,other,other,1997,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
KOSDAQ,032940,(주)원익,2025,2026,other,wholesale_retail,1997,0.9305107528741756,0.04946165701922933,382206687,0.7498980466555782,0.3335146118545323,0.12586539596571736,-30.507989290521802,0.07730942850585464,71926805,4.908485740659447,0.038133775508747185,0.023345413106286128,0.050851946713046575,0.011367671562822469,0.02258823301486557,0.007208964423085247,0.5977706337130176,0.027646274540455647,2136687,0.03032775038810349,1.576879964398188,0,0,5.803,0.679877578534137,0.05399072583257475,-0.0768771430766524,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,032960,(주)동일기연,2025,2026,other,manufacturing,1997,14.883321857058949,0.8532809164224502,68619262,0.9378009340875744,0.06632438042188735,0.0,-11.12047393082852,0.30345556409342656,9054818,-1.9442087065849443,0.09481502438775864,-0.0009014232767469869,0.10110357213496288,0.8857045857432919,,0.17540847216654046,118.81926764104982,0.04021535527444175,939262,0.02604975553365759,5.049383161506391,1,0,5.803,,-0.010839254114611318,0.2713086283827356,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,032980,바이온(주),2025,2026,other,wholesale_retail,1997,0.35668003770906687,0.010832461777829247,53330992,0.31713779109902923,2.153203463339118,0.3590390930661856,-0.11311824846072571,-0.2691387006903329,3620447,-0.48490559365140556,-0.07449342026114947,-0.03368047232273497,-0.23489291516786845,0.01163153605615816,0.022122204349080167,0.02056694889167046,0.11435342024424358,-0.11188123033601174,1490544,0.0005893571227776899,0.565545045958124,0,0,5.803,0.05858242186314737,-0.37056835192508203,0.1086572838473176,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,033050,제이엠아이(주),2025,2026,other,manufacturing,1997,1.367377437404107,0.1824452983618363,104934467,0.5587000122657506,0.7898693002432604,0.05863040215375564,-0.7995111135148156,0.038195002840987986,11797653,11.353546824557537,0.03961786931266349,0.03877666810848718,0.07091080802378595,0.15940073222139295,1.1997792713353435,0.08219591924418428,20.59611429974525,-0.03765613065914748,4824180,0.01059269686860848,1.9392779311567983,0,0,5.803,1.0,0.2021320605168279,-0.008679506479593063,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,033100,제룡전기(주),2025,2026,other,manufacturing,1997,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,033130,(주)디지틀조선일보,2025,2026,other,it_services,1997,6.317780330941931,0.8061346927916745,107456360,0.8577586938548821,0.16582904628557765,0.0,-3.966776853126859,0.13567868035553896,39901899,16.522460536221494,0.06452433341311765,0.051264569170219425,0.07522434208522759,0.5564805744398675,,0.2131642155677854,25.511332995408015,-0.028772796696258835,5761613,0.013714199885423255,2.6105721964524995,1,0,5.803,,0.09663077203645803,0.034072874770297176,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,033160,엠케이전자(주),2025,2026,other,manufacturing,1997,0.9851733032057544,0.15424326463625226,2534008826,0.395226491606545,1.5301947648679324,0.34792492786684553,-87.64278135355595,0.00980531856632643,48491677,0.6753785866115704,0.014425022369673466,0.005598417753893016,0.03649811608285062,-0.10396102552879351,-0.18070816175980378,-0.11349040297410067,-7.584820344441917,0.06830495072632395,16914277,0.002318065327843495,0.9160336275527912,1,0,5.803,0.6962692044934312,0.09498386522911895,0.042008642077104266,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,033170,시그네틱스(주),2025,2026,other,manufacturing,2010,0.7462753828704833,0.004411716465398236,107129774,0.4873546265485448,1.0518939300566819,0.2996365884240547,-0.21803835651975917,-0.17766615524805743,-19813023,-30.076760563380283,-0.21246577072028547,-0.22245563590939713,-0.43595722528576847,-0.3917672863612238,-0.6702709034267913,-0.20879558491441258,-27.153940128224544,0.029942982984356898,4913340,0.0036404445322548704,1.876319781961928,0,0,5.803,0.8442367601246106,0.017305830230661123,0.2533062230186155,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,033230,(주)인성정보,2025,2026,other,it_services,1999,1.4921589778076958,0.3072835271287014,227467381,0.3878476888077416,1.5783317236568757,0.07390887838990857,-2.4929044580086304,-0.014912188909920032,34654518,-2.055478931327498,-0.02171680606811928,-0.018803434502109997,-0.05599313002193608,0.1535974698581489,1.27217525438442,0.0624023216351616,10.278255357635441,-0.11649406997832362,2567085,0.007200693975546323,2.461406336068143,0,0,5.803,0.8863711026841231,-0.0196972106450895,0.011250071770689245,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,033290,로젠(주),2025,2026,other,wholesale_retail,1997,0.6272386433299851,0.24013461378185746,982995977,0.41431063761108355,1.4136478989919332,0.3404564431905096,-12.414445910690011,0.026085486729715803,74105554,1.3641126600096853,0.02273549386052065,0.02305962234879014,0.05487547698898967,0.09924290990096896,0.17072820263528932,0.07203667202073945,3.43846711336874,-0.037077453878532,27290926,0.08787560073605469,1.3776720539282659,0,0,5.803,0.2420314043575824,0.0858333273352671,0.003295784782700751,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,033310,(주)엠투엔,2025,2026,other,manufacturing,1997,1.4206196754787264,0.08675751744176141,191792669,0.7511488721187773,0.3312940178945944,0.09861871727745757,-6.142135665671646,-0.0068918806891199,9749369,1.2901838935395382,-0.00020694743030037294,0.014434050135670201,-0.00027550787597754503,0.06381244465754167,0.161022159527897,0.035189436337172274,1.4194117718336876,-0.018989870775509152,2178161,0.00619166522991554,1.8133977494300912,0,0,5.803,0.471300806736812,0.05705858810231997,-0.04542704371648035,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,033320,제이씨현시스템(주),2025,2026,other,wholesale_retail,1997,3.0008574201439555,0.8814353104011069,162680427,0.7433599740920277,0.3452432751285333,0.037006842869916984,-11.653278737238962,0.029635778738180556,25822985,272.48213021939137,0.06775671912884763,0.047334182372166994,0.09114927019255865,0.2093651520192305,1.4519336197979864,0.027852058008087696,309.3085633404105,0.003441108499180421,1482221,0.004963467424387815,7.517044232725458,0,0,5.803,0.6183880873492951,0.04155267591453918,0.021770604872520527,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
